Mon Jun 21 07:25:00 2021,B00A2EPT8W,2155.0,2155.0,2395.0,https://m.media-amazon.com/images/I/71QD0HSZxTL._AC_UL320_.jpg,https://www.amazon.in/dp/B00A2EPT8W,,Deal of the Day,4.5,612,10.020876826722338,Youth Series Digital Grey Dial Men's Watch - AE-1200WH-1AVDF(D097)
Mon Jun 21 08:36:26 2021,B00ASNUUTA,2075.0,2075.0,2595.0,https://m.media-amazon.com/images/I/81lhMbNtExL._AC_UL320_.jpg,https://www.amazon.in/dp/B00ASNUUTA,,Deal of the Day,4.1,98,20.03853564547206,Karishma Analog Gold Dial Men's Watch NM1578YM05/NN1578YM05
Mon Jun 21 08:55:23 2021,B00B5XWYY6,1075.0,1075.0,1195.0,https://m.media-amazon.com/images/I/91lXRHZTqgL._AC_UL320_.jpg,https://www.amazon.in/dp/B00B5XWYY6,,Deal of the Day,4.3,77,10.0418410041841,Youth Series Digital Grey Dial Men's Watch - F-200W-1AUDF(D027)
Mon Jun 21 07:33:44 2021,B00BWQSJLI,1975.0,1975.0,2195.0,https://m.media-amazon.com/images/I/61mmTL6FYWL._AC_UL320_.jpg,https://www.amazon.in/dp/B00BWQSJLI,,Deal of the Day,4.1,502,10.022779043280181,Vintage Series Digital Grey Dial Unisex Watch - DB-360-1DF(DB27)
Mon Jun 21 09:47:46 2021,B00C6P7LKE,5395.0,5395.0,6112.0,https://m.media-amazon.com/images/I/71QNGOJSxRL._AC_UL320_.jpg,https://www.amazon.in/dp/B00C6P7LKE,,Deal of the Day,4.2,147,11.731020942408376,Olivia Analog White Dial Women's Watch - AX5300
Mon Jun 21 09:46:58 2021,B00CHXQD7M,6295.0,6295.0,6995.0,https://m.media-amazon.com/images/I/71YE31vq7GL._AC_UL320_.jpg,https://www.amazon.in/dp/B00CHXQD7M,,Deal of the Day,4.6,374,10.007147962830592,G-Shock Digital Black Dial Men's Watch - GD-350-1BDR (G441)
Mon Jun 21 08:50:19 2021,B00DSWYY3Q,2778.0,2778.0,3495.0,https://m.media-amazon.com/images/I/71H-iAk4PSL._AC_UL320_.jpg,https://www.amazon.in/dp/B00DSWYY3Q,,,4.4,170,20.515021459227466,Core Analog Silver Dial Men's Watch NM1229SM04/NN1229SM04
Mon Jun 21 07:18:45 2021,B00DUCIK7U,5095.0,5095.0,5445.0,https://m.media-amazon.com/images/I/81wGRwNp2VL._AC_UL320_.jpg,https://www.amazon.in/dp/B00DUCIK7U,,Deal of the Day,4.2,1777,6.42791551882461,Chronograph Black Men Watch CH2882
Mon Jun 21 08:24:48 2021,B00FRCNR6U,1299.0,1299.0,1841.0,https://m.media-amazon.com/images/I/61A1kzMhPiL._AC_UL320_.jpg,https://www.amazon.in/dp/B00FRCNR6U,,Deal of the Day,4.3,2803,29.440521455730583,Nylon 55 cms Blue Travel Duffle (40X (0) 01 008)
Mon Jun 21 08:28:36 2021,B00FRCNSZ0,1499.0,1499.0,1899.0,https://m.media-amazon.com/images/I/61A1kzMhPiL._AC_UL320_.jpg,https://www.amazon.in/dp/B00FRCNSZ0,,Deal of the Day,4.3,1663,21.0637177461822,Nylon 65 cms Blue Travel Duffle (40X (0) 01 009)
Mon Jun 21 08:32:15 2021,B00GRROOOS,4225.0,4225.0,4695.0,https://m.media-amazon.com/images/I/61s6PtyT-YL._AC_UL320_.jpg,https://www.amazon.in/dp/B00GRROOOS,,Deal of the Day,4.4,630,10.010649627263046,Enticer Chronograph Black Dial Men's Watch - MTP-1374L-1AVDF (A834)
Mon Jun 21 08:52:19 2021,B00GRRPNXO,3755.0,3755.0,4695.0,https://m.media-amazon.com/images/I/715TnysbqHL._AC_UL320_.jpg,https://www.amazon.in/dp/B00GRRPNXO,,Deal of the Day,4.3,232,20.02129925452609,Enticer Multi-Dial Men's White Watch - MTP-1374L-7AVDF (A835)
Mon Jun 21 09:46:02 2021,B00GRRSHQE,4495.0,4495.0,4995.0,https://m.media-amazon.com/images/I/612MKEB1IvL._AC_UL320_.jpg,https://www.amazon.in/dp/B00GRRSHQE,,Deal of the Day,4.5,140,10.01001001001001,Enticer Black Dial Men's Watch - MTP-1375D-1AVDF (A836)
Mon Jun 21 07:22:51 2021,B00GSJ3V08,2040.0,2040.0,2550.0,https://m.media-amazon.com/images/I/81tDxVjyTYL._AC_UL320_.jpg,https://www.amazon.in/dp/B00GSJ3V08,,Deal of the Day,4.4,547,20.0,Fits and Forms Analog Silver Dial Women's Watch NM6091SL01/NN6091SL01
Mon Jun 21 09:47:22 2021,B00H0BHGZ4,5845.0,5845.0,6495.0,https://m.media-amazon.com/images/I/81xYyuXFVxL._AC_UL320_.jpg,https://www.amazon.in/dp/B00H0BHGZ4,,Deal of the Day,4.3,225,10.007698229407236,Edifice Chronograph White Dial Men's Watch - EFR-526L-7AVUDF (EX097)
Mon Jun 21 07:18:38 2021,B00HFPIIOI,805.0,805.0,995.0,https://m.media-amazon.com/images/I/61lIqh7l1vL._AC_UL320_.jpg,https://www.amazon.in/dp/B00HFPIIOI,,Deal of the Day,4.5,3630,19.09547738693467,Youth Series Digital Black Dial Unisex Watch - F-91W-1Q(D002)
Mon Jun 21 09:50:19 2021,B00HY5OS34,2795.0,2795.0,3495.0,https://m.media-amazon.com/images/I/71+Rb6dbmmL._AC_UL320_.jpg,https://www.amazon.in/dp/B00HY5OS34,,Deal of the Day,4.3,188,20.028612303290416,Monochrome Analog Pink Dial Women's Watch NM6078SM07 / NL6078SM07
Mon Jun 21 08:30:52 2021,B00I3WUZVQ,1103.0,1103.0,1295.0,https://m.media-amazon.com/images/I/51ZRwglSVkL._AC_UL320_.jpg,https://www.amazon.in/dp/B00I3WUZVQ,,Deal of the Day,4.3,1437,14.826254826254825,Brown Men's Wallet (TW106LM1DB)
Mon Jun 21 09:46:31 2021,B00INX2G9E,2322.0,2322.0,2695.0,https://m.media-amazon.com/images/I/71F0lJNt5lL._AC_UL320_.jpg,https://www.amazon.in/dp/B00INX2G9E,,Deal of the Day,4.0,640,13.840445269016696,Analog Multi-Color Men Watch TI000U90300
Mon Jun 21 09:03:46 2021,B00IPSDSXU,533.0,533.0,669.0,https://m.media-amazon.com/images/I/81VHQktvPAL._AC_UL320_.jpg,https://www.amazon.in/dp/B00IPSDSXU,,Deal of the Day,3.9,714,20.328849028400597,Women's Swann Handbag (Maroon) (FSB-101)
Mon Jun 21 08:35:29 2021,B00ISNVM0S,1555.0,1555.0,1945.0,https://m.media-amazon.com/images/I/71L5g2Cmv2L._AC_UL320_.jpg,https://www.amazon.in/dp/B00ISNVM0S,,Deal of the Day,4.2,421,20.051413881748072,Karishma Analog Multi-Colour Dial Men's Watch NM1639SM01/NN1639SM01
Mon Jun 21 09:01:13 2021,B00IZ963K4,1137.0,1137.0,1285.0,https://m.media-amazon.com/images/I/81RP-fppqqL._AC_UL320_.jpg,https://www.amazon.in/dp/B00IZ963K4,Save 5%,Deal of the Day,4.1,3420,11.517509727626459,Sparx Men's Sx0171g Running Shoes
Mon Jun 21 07:18:27 2021,B00IZ97K3I,552.0,552.0,649.0,https://m.media-amazon.com/images/I/61BTn+U4i0L._AC_UL320_.jpg,https://www.amazon.in/dp/B00IZ97K3I,,Deal of the Day,4.3,8942,14.946070878274268,Men's Athletic & Outdoor Sandals
Mon Jun 21 08:30:31 2021,B00IZ97T2A,580.0,580.0,708.0,https://m.media-amazon.com/images/I/710U6KQnAQL._AC_UL320_.jpg,https://www.amazon.in/dp/B00IZ97T2A,Save 5%,Deal of the Day,4.2,5424,18.07909604519774,Men's Olive and Camel Brown Athletic & Outdoor Sandal
Mon Jun 21 07:51:02 2021,B00IZ9801O,559.0,559.0,649.0,https://m.media-amazon.com/images/I/81Hc7R6b5gL._AC_UL320_.jpg,https://www.amazon.in/dp/B00IZ9801O,Save 5%,Deal of the Day,4.2,7002,13.86748844375963,Men's Athletic and Outdoor Sandals
Mon Jun 21 07:50:55 2021,B00IZ98LUE,546.0,546.0,610.0,https://m.media-amazon.com/images/I/81yUKoFgkgL._AC_UL320_.jpg,https://www.amazon.in/dp/B00IZ98LUE,,Deal of the Day,4.2,6324,10.491803278688524,Men's Athletic & Outdoor Sandals
Mon Jun 21 07:20:50 2021,B00JAK1PMI,1975.0,1975.0,2195.0,https://m.media-amazon.com/images/I/71RLum+e0AL._AC_UL320_.jpg,https://www.amazon.in/dp/B00JAK1PMI,,Deal of the Day,4.5,1255,10.022779043280181,Vintage Series Digital Black Dial Unisex Watch - A168WA-1WDF(D131)
Mon Jun 21 07:58:45 2021,B00JFVD1VA,2043.0,2043.0,2471.0,https://m.media-amazon.com/images/I/81qfQO5PwOL._AC_UL320_.jpg,https://www.amazon.in/dp/B00JFVD1VA,,Deal of the Day,4.1,559,17.320922703358967,Casual Shoes for Men RC1211
Mon Jun 21 08:06:22 2021,B00JFVDDQ8,1898.0,1898.0,1921.0,https://m.media-amazon.com/images/I/810rLOfn55L._AC_UL320_.jpg,https://www.amazon.in/dp/B00JFVDDQ8,Save 10%,Deal of the Day,4.0,86,1.1972930765226444,Redchief Men's Leather Trekking and Hiking Footwear Shoes
Mon Jun 21 08:35:31 2021,B00JFVDMUK,2539.0,2539.0,2657.0,https://m.media-amazon.com/images/I/81LGtVfitfL._AC_UL320_.jpg,https://www.amazon.in/dp/B00JFVDMUK,Save 10%,Deal of the Day,3.8,317,4.441098983816334,Men's Trekking and Hiking Footwear Boots
Mon Jun 21 07:27:05 2021,B00K81TOJO,1515.0,1515.0,1895.0,https://m.media-amazon.com/images/I/81iDWYdp17L._AC_UL320_.jpg,https://www.amazon.in/dp/B00K81TOJO,,Deal of the Day,4.2,230,20.052770448548813,Analog Silver Dial Men's Watch NM1644YM01/NN1644YM01
Mon Jun 21 09:45:44 2021,B00K81V2Q2,1435.0,1435.0,1795.0,https://m.media-amazon.com/images/I/71iSH+fOc5L._AC_UL320_.jpg,https://www.amazon.in/dp/B00K81V2Q2,,Deal of the Day,4.2,288,20.055710306406684,Analog Gold Dial Men's Watch NM1648YM02/NN1648YM02
Mon Jun 21 09:47:26 2021,B00KR9O1B8,8095.0,8095.0,8995.0,https://m.media-amazon.com/images/I/81j-4wMSkNS._AC_UL320_.jpg,https://www.amazon.in/dp/B00KR9O1B8,,Deal of the Day,4.3,280,10.00555864369094,Edifice Chronograph Multi-Color Dial Men's Watch - EFR-539D-1A2VUDF (EX190)
Mon Jun 21 07:29:55 2021,B00KX1609G,7195.0,7195.0,7995.0,https://m.media-amazon.com/images/I/81NFm2SyeHL._AC_UL320_.jpg,https://www.amazon.in/dp/B00KX1609G,,Deal of the Day,4.4,238,10.006253908692933,G-Shock World time Analog-Digital Multi-Colour Dial Men's Watch - GA-100CF-1A9DR (G519)
Mon Jun 21 07:52:05 2021,B00KYI1A84,2384.0,2384.0,2699.0,https://m.media-amazon.com/images/I/71AqaDlcmVL._AC_UL320_.jpg,https://www.amazon.in/dp/B00KYI1A84,,Deal of the Day,4.3,109,11.670989255279734,Men's Go Walk 3 Mesh Nordic Walking Shoes
Mon Jun 21 08:32:32 2021,B00LNA3ME2,319.0,319.0,348.0,https://m.media-amazon.com/images/I/61WNsqP8i7L._AC_UL320_.jpg,https://www.amazon.in/dp/B00LNA3ME2,,Deal of the Day,3.7,246,8.333333333333332,Gold Plated White Cubic Zirconia Floral Stud Alloy Earings for Women ER1109175G
Mon Jun 21 07:40:54 2021,B00LZPRDFY,285.0,285.0,292.0,https://m.media-amazon.com/images/I/41XdfhNGVAL._AC_UL320_.jpg,https://www.amazon.in/dp/B00LZPRDFY,,Limited time deal,4.1,214,2.3972602739726026,Parker Vector Standard CT Fountain Pen (Blue Ink)
Mon Jun 21 09:03:48 2021,B00MY2W5FU,2499.0,2499.0,3079.0,https://m.media-amazon.com/images/I/719ixbsCNlL._AC_UL320_.jpg,https://www.amazon.in/dp/B00MY2W5FU,Save ₹100,Deal of the Day,4.3,170,18.837284832737904,Mint 55 cms Polycarbonate Graphite Hardsided Cabin Luggage (MINT55TMGP)
Mon Jun 21 07:48:53 2021,B00MYZE21M,251.0,251.0,264.0,https://m.media-amazon.com/images/I/51dBsFSzmTL._AC_UL320_.jpg,https://www.amazon.in/dp/B00MYZE21M,,Deal of the Day,3.4,41,4.924242424242424,Gold Plated Charismatic Dangler Earrings with Ruby and Crystal For Women and Girls ER2193114G
Mon Jun 21 08:55:45 2021,B00N8MGT5C,319.0,319.0,379.0,https://m.media-amazon.com/images/I/61cFvGK4TsL._AC_UL320_.jpg,https://www.amazon.in/dp/B00N8MGT5C,Save 3%,Deal of the Day,3.9,204,15.8311345646438,Stylish Wallet (Maroon) (BNS 2320 MRN)
Mon Jun 21 09:45:48 2021,B00NFFW99W,5595.0,5595.0,6995.0,https://m.media-amazon.com/images/I/71Dpx95c40L._AC_UL320_.jpg,https://www.amazon.in/dp/B00NFFW99W,,Deal of the Day,4.4,121,20.014295925661184,Raga Analog Mother of Pearl Dial Women's Watch NM2540WM01 / NL2540WM01
Mon Jun 21 08:42:32 2021,B00NPRQ7R0,4795.0,4795.0,5995.0,https://m.media-amazon.com/images/I/716L2kcENCL._AC_UL320_.jpg,https://www.amazon.in/dp/B00NPRQ7R0,,Deal of the Day,4.6,32,20.016680567139282,Purple - Glam Gold Analog Pearl dial Dial Women's Watch NL9942WM01/NN9942WM01
Mon Jun 21 09:24:09 2021,B00NXU6CME,299.0,299.0,319.0,https://m.media-amazon.com/images/I/61gR3m0eXaL._AC_UL320_.jpg,https://www.amazon.in/dp/B00NXU6CME,,Deal of the Day,3.7,323,6.269592476489027,Valentine Gifts - Mahi Daily Wear Fashion Gold Plated Twist & Shine Bracelet of brass alloy with Crystal for Women BR1100126G
Mon Jun 21 07:24:05 2021,B00O30P5M6,1499.0,1499.0,1799.0,https://m.media-amazon.com/images/I/91aCO9Wp6oL._AC_UL320_.jpg,https://www.amazon.in/dp/B00O30P5M6,,Deal of the Day,4.2,796,16.67593107281823,Men's Leather Athletic & Outdoor Sandals
Mon Jun 21 09:46:08 2021,B00O5TYUQM,11997.0,11997.0,13995.0,https://m.media-amazon.com/images/I/81TwNpryP-L._AC_UL320_.jpg,https://www.amazon.in/dp/B00O5TYUQM,,Limited time deal,4.6,467,14.276527331189712,Chronograph Women's Watch
Mon Jun 21 08:29:33 2021,B00OCJ5H08,276.0,276.0,311.0,https://m.media-amazon.com/images/I/61AYKusDgQL._AC_UL320_.jpg,https://www.amazon.in/dp/B00OCJ5H08,,Limited time deal,4.3,4525,11.254019292604502,"Plum Green Tea Pore Cleansing Face Wash | Acne Face Wash | Oily Skin | Bright, Clear Skin | 100% Vegan | 100% Paraben Free | 75ml"
Mon Jun 21 07:18:23 2021,B00OCJ5M6C,312.0,312.0,351.0,https://m.media-amazon.com/images/I/41w4PMRGvLL._AC_UL320_.jpg,https://www.amazon.in/dp/B00OCJ5M6C,,Limited time deal,4.2,5453,11.11111111111111,"Green Tea Alcohol Free Toner| Green Tea Toner for Oily, Acne Prone Skin | Shrinks & Tightens Pores | Even-Tone Skin | 100% Vegan | Alcohol Free | 200ml"
Mon Jun 21 07:59:41 2021,B00OCJ5PUU,376.0,376.0,423.0,https://m.media-amazon.com/images/I/41aInPJhmbL._AC_UL320_.jpg,https://www.amazon.in/dp/B00OCJ5PUU,,Limited time deal,4.2,3873,11.11111111111111,"Plum Green Tea Mattifying Moisturizer | For Oily, Acne-Prone Skin | With Green Tea Extracts | Lightweight, Matte Formula | Clear, Moisturized Skin | 100% Vegan | 50ml"
Mon Jun 21 08:40:09 2021,B00OZM9SLG,8095.0,8095.0,8995.0,https://m.media-amazon.com/images/I/71W-0PvygrL._AC_UL320_.jpg,https://www.amazon.in/dp/B00OZM9SLG,,Deal of the Day,4.3,160,10.00555864369094,Edifice Chronograph Black Dial Men's Watch - EFR-526BK-1A9VUDF (EX208)
Mon Jun 21 07:35:48 2021,B00OZMA8FG,7465.0,7465.0,8295.0,https://m.media-amazon.com/images/I/71COJZyQOlL._AC_UL320_.jpg,https://www.amazon.in/dp/B00OZMA8FG,,Deal of the Day,4.4,577,10.006027727546716,G-Shock Analog-Digital Black Dial Men's Watch - GA-400-1BDR(G566)
Mon Jun 21 07:22:52 2021,B00PIC82UU,1596.0,1596.0,1950.0,https://m.media-amazon.com/images/I/61nQUd3RJOL._AC_UL320_.jpg,https://www.amazon.in/dp/B00PIC82UU,Save 10%,Deal of the Day,4.1,724,18.153846153846153,Men Genuine Leather Formal Slipper RC0216
Mon Jun 21 08:43:56 2021,B00PID3QXW,2272.0,2272.0,2491.0,https://m.media-amazon.com/images/I/81XCkjaAPJL._AC_UL320_.jpg,https://www.amazon.in/dp/B00PID3QXW,Save 10%,Deal of the Day,3.9,240,8.79164993978322,Leather Boot Shoes for Men RC2015
Mon Jun 21 08:38:48 2021,B00PID4NAC,2167.0,2167.0,3495.0,https://m.media-amazon.com/images/I/81mUG-De6zL._AC_UL320_.jpg,https://www.amazon.in/dp/B00PID4NAC,,Deal of the Day,4.1,452,37.997138769670954,Redchief Men's Leather Trekking and Hiking Footwear Shoes
Mon Jun 21 09:47:50 2021,B00QT071BQ,1135.0,1135.0,1591.0,https://m.media-amazon.com/images/I/81W9cmqKMXL._AC_UL320_.jpg,https://www.amazon.in/dp/B00QT071BQ,,Limited time deal,4.3,239,28.66121935889378,Analog White Men Watch EAW-MTP-V001GL-7B
Mon Jun 21 07:38:48 2021,B00RVM6R5M,725.0,725.0,799.0,https://m.media-amazon.com/images/I/718xYf6QfHL._AC_UL320_.jpg,https://www.amazon.in/dp/B00RVM6R5M,,Deal of the Day,3.7,80,9.261576971214017,Traditional Gold Plated Stone Necklace Set with maang tikka for Women(Rani/Dark Pink)(M4027Q)
Mon Jun 21 08:31:09 2021,B00RXJ6IM0,2600.0,2600.0,3150.0,https://m.media-amazon.com/images/I/71fexUzOcrL._AC_UL320_.jpg,https://www.amazon.in/dp/B00RXJ6IM0,,Deal of the Day,4.2,722,17.46031746031746,Analog Black Dial Women's Watch NM6117SM01/NN6117SM01
Mon Jun 21 07:18:36 2021,B00S6JCFB4,689.0,689.0,764.0,https://m.media-amazon.com/images/I/9164uejaf+L._AC_UL320_.jpg,https://www.amazon.in/dp/B00S6JCFB4,,"Best seller,Deal of the Day",4.4,2337,9.81675392670157,Blue Toiletry Bag (TB-3)
Mon Jun 21 08:51:18 2021,B00S875YJ4,1975.0,1975.0,2195.0,https://m.media-amazon.com/images/I/71dxSjEpKkL._AC_UL320_.jpg,https://www.amazon.in/dp/B00S875YJ4,,Deal of the Day,4.2,125,10.022779043280181,Vintage Series Digital Black Dial Unisex Watch - A500WA-1DF(D133)
Mon Jun 21 07:56:04 2021,B00SKP4BSE,1279.0,1279.0,1439.0,https://m.media-amazon.com/images/I/71DnYid5rnL._AC_UL320_.jpg,https://www.amazon.in/dp/B00SKP4BSE,Save 3%,Deal of the Day,3.9,51,11.118832522585128,Women's Combo Handbag (Beige) (BNS MJ027)
Mon Jun 21 07:19:24 2021,B00SMTCABS,269.0,269.0,299.0,https://m.media-amazon.com/images/I/61xiCTgjAnL._AC_UL320_.jpg,https://www.amazon.in/dp/B00SMTCABS,Save 10%,Deal of the Day,3.6,1483,10.033444816053512,Georgette Printed Saree with Blouse Piece
Mon Jun 21 07:50:54 2021,B00SWEDGAW,219.0,219.0,395.0,https://m.media-amazon.com/images/I/81M3kNIlvsL._AC_UL320_.jpg,https://www.amazon.in/dp/B00SWEDGAW,,Deal of the Day,3.7,664,44.55696202531645,Men's Canvas Sneakers
Mon Jun 21 08:35:52 2021,B00SWZDZP2,689.0,689.0,758.0,https://m.media-amazon.com/images/I/81fRk4J4vbL._AC_UL320_.jpg,https://www.amazon.in/dp/B00SWZDZP2,,Deal of the Day,4.4,1238,9.102902374670185,Green Toiletry Bag (TB-2)
Mon Jun 21 09:23:13 2021,B00V86A1UE,254.0,254.0,299.0,https://m.media-amazon.com/images/I/41C8wglD+yL._AC_UL320_.jpg,https://www.amazon.in/dp/B00V86A1UE,Save 5%,Deal of the Day,4.1,286,15.050167224080269,Gold Plated Hair Clip for Women (Gold)(6331hc)
Mon Jun 21 07:53:23 2021,B00VMGCZJK,2489.0,2489.0,2998.0,https://m.media-amazon.com/images/I/510+7ap1XaL._AC_UL320_.jpg,https://www.amazon.in/dp/B00VMGCZJK,,Deal of the Day,3.8,270,16.97798532354903,Women WMNS Flex 2018 RN Running Shoes
Mon Jun 21 07:51:39 2021,B00VWM11HQ,699.0,699.0,749.0,https://m.media-amazon.com/images/I/A19l5ps-+HL._AC_UL320_.jpg,https://www.amazon.in/dp/B00VWM11HQ,Save ₹35,Deal of the Day,4.3,3015,6.675567423230974,Triumph Backpack Navy Blue-Beige (BKPTRMP520522)
Mon Jun 21 09:49:33 2021,B00WBK62BS,589.0,589.0,669.0,https://m.media-amazon.com/images/I/71pcw8MRXiL._AC_UL320_.jpg,https://www.amazon.in/dp/B00WBK62BS,,Limited time deal,4.1,148,11.958146487294469,Jainx Analogue Women's Watch (Gold Dial Gold Colored Strap)
Mon Jun 21 08:40:10 2021,B00XJF242U,279.0,279.0,349.0,https://m.media-amazon.com/images/I/61SxWxvohvL._AC_UL320_.jpg,https://www.amazon.in/dp/B00XJF242U,Save 10%,Deal of the Day,3.6,535,20.057306590257877,Georgette with blouse piece Saree (Rolex3064_ Pink_ one size)
Mon Jun 21 08:45:17 2021,B00YTX4R8K,279.0,279.0,299.0,https://m.media-amazon.com/images/I/61GYjVxhqKL._AC_UL320_.jpg,https://www.amazon.in/dp/B00YTX4R8K,Save 10%,Deal of the Day,3.7,497,6.688963210702341,Chiffon Saree with Blouse Piece
Mon Jun 21 09:01:06 2021,B00Z0NLKMY,612.0,612.0,769.0,https://m.media-amazon.com/images/I/61r-+QqoLzL._AC_UL320_.jpg,https://www.amazon.in/dp/B00Z0NLKMY,,Deal of the Day,4.0,2784,20.416124837451235,Women's Jessy Stylish Handbag (Maroon) (FSB-391)
Mon Jun 21 08:59:42 2021,B00Z0NMFKU,612.0,612.0,769.0,https://m.media-amazon.com/images/I/61SSl5FKw9L._AC_UL320_.jpg,https://www.amazon.in/dp/B00Z0NMFKU,,Deal of the Day,3.9,2952,20.416124837451235,Women's Style Diva Handbag (Tan) (FSB-396)
Mon Jun 21 09:07:55 2021,B00Z93WSVW,430.0,430.0,479.0,https://m.media-amazon.com/images/I/91E8CuPsF7L._AC_UL320_.jpg,https://www.amazon.in/dp/B00Z93WSVW,,Deal of the Day,4.4,448,10.22964509394572,22 ltr Black and Orange Gym Bag (DUFPRO2000106)
Mon Jun 21 07:52:44 2021,B00Z9427SK,499.0,499.0,549.0,https://m.media-amazon.com/images/I/91Dg3rRxs8L._AC_UL320_.jpg,https://www.amazon.in/dp/B00Z9427SK,Save ₹35,Deal of the Day,4.3,2389,9.107468123861565,49 cms Black and Royal Blue Casual Backpack (BKPCMPUS10110)
Mon Jun 21 09:23:37 2021,B0107SFR3O,274.0,274.0,299.0,https://m.media-amazon.com/images/I/5180q-0YGmL._AC_UL320_.jpg,https://www.amazon.in/dp/B0107SFR3O,,Deal of the Day,3.9,127,8.361204013377927,Traditional Gold Plated Maang Tikka for Women T006W (White)
Mon Jun 21 08:29:50 2021,B01198WJGE,319.0,319.0,339.0,https://m.media-amazon.com/images/I/81sERrRwNmL._AC_UL320_.jpg,https://www.amazon.in/dp/B01198WJGE,,Deal of the Day,3.9,601,5.899705014749262,Timewear Formal Watch Collection for Women Analogue Women's Watch(Beige Dial & Brown Colored Strap)-107WDTL
Mon Jun 21 07:22:47 2021,B0126BL9YG,2635.0,2635.0,3295.0,https://m.media-amazon.com/images/I/61EJovpuFvL._AC_UL320_.jpg,https://www.amazon.in/dp/B0126BL9YG,,Deal of the Day,4.3,226,20.030349013657055,analog Multi-Colour Dial Men's Watch NM1636BM01/NN1636BM01
Mon Jun 21 07:27:00 2021,B012TRLTHE,1599.0,1599.0,2418.0,https://m.media-amazon.com/images/I/91iOUw7ZEaL._AC_UL320_.jpg,https://www.amazon.in/dp/B012TRLTHE,Save 5%,Deal of the Day,4.4,1059,33.87096774193548,Women's Chuck Taylor All Star Hi Sneaker
Mon Jun 21 08:38:10 2021,B012TRQ8CU,1649.0,1649.0,1799.0,https://m.media-amazon.com/images/I/81YyzZjNwAL._AC_UL320_.jpg,https://www.amazon.in/dp/B012TRQ8CU,,"Best seller,Deal of the Day",4.4,2044,8.337965536409115,Unisex-Child Sneakers
